flight_ID,scheduled_flt_time,scheduled_flt_time_Local,BGATE_ID,
CZ337,2016/9/13 1:25,2016/9/13 9:25,A115,
KE5816,2016/9/13 1:25,2016/9/13 9:25,A115,
CZ3529,2016/9/13 1:25,2016/9/13 9:25,B202,
MU3406,2016/9/13 1:25,2016/9/13 9:25,B202,
MF1409,2016/9/13 1:25,2016/9/13 9:25,B202,
MU3640,2016/9/13 1:30,2016/9/13 9:30,B210,
MF4380,2016/9/13 1:30,2016/9/13 9:30,B210,
CZ6742,2016/9/13 1:30,2016/9/13 9:30,B210,
AF9720,2016/9/13 1:30,2016/9/13 9:30,B210,
KL4448,2016/9/13 1:30,2016/9/13 9:30,B210,
MU5304,2016/9/13 1:30,2016/9/13 9:30,B15,
CZ303,2016/9/13 1:30,2016/9/13 9:30,A110,
MU251,2016/9/13 1:35,2016/9/13 9:35,A04,
MU2541,2016/9/13 1:35,2016/9/13 9:35,B18,
PN6254,2016/9/13 1:35,2016/9/13 9:35,B227,
CZ6641,2016/9/13 1:35,2016/9/13 9:35,B905,
3U8646,2016/9/13 1:40,2016/9/13 9:40,B14,
MF8306,2016/9/13 1:40,2016/9/13 9:40,B212,
CZ5214,2016/9/13 1:40,2016/9/13 9:40,B212,
MU3486,2016/9/13 1:45,2016/9/13 9:45,B10,
CZ3803,2016/9/13 1:45,2016/9/13 9:45,B10,
MF1663,2016/9/13 1:45,2016/9/13 9:45,B10,
CZ3049,2016/9/13 1:45,2016/9/13 9:45,A05,
CZ8673,2016/9/13 1:45,2016/9/13 9:45,B01,
CA3397,2016/9/13 1:45,2016/9/13 9:45,A130,
KY9635,2016/9/13 1:45,2016/9/13 9:45,A130,
ZH9635,2016/9/13 1:45,2016/9/13 9:45,A130,
KY9550,2016/9/13 1:50,2016/9/13 9:50,A127,
ZH9550,2016/9/13 1:50,2016/9/13 9:50,A127,
CA3435,2016/9/13 1:50,2016/9/13 9:50,A127,
HU7217,2016/9/13 1:50,2016/9/13 9:50,B235,
HU7305,2016/9/13 1:50,2016/9/13 9:50,B13,
KA783,2016/9/13 1:55,2016/9/13 9:55,A104,
CX5783,2016/9/13 1:55,2016/9/13 9:55,A104,
CZ3531,2016/9/13 2:00,2016/9/13 10:00,B08,
MF1411,2016/9/13 2:00,2016/9/13 10:00,B08,
MU3663,2016/9/13 2:00,2016/9/13 10:00,B08,
KL4607,2016/9/13 2:00,2016/9/13 10:00,B08,
CZ3121,2016/9/13 2:00,2016/9/13 10:00,B03,
MU3101,2016/9/13 2:00,2016/9/13 10:00,B03,
DL7771,2016/9/13 2:00,2016/9/13 10:00,B03,
MF1023,2016/9/13 2:00,2016/9/13 10:00,B03,
CZ8685,2016/9/13 2:00,2016/9/13 10:00,B907,
CZ6776,2016/9/13 2:10,2016/9/13 10:10,B208,
MF4407,2016/9/13 2:10,2016/9/13 10:10,B208,
MU3470,2016/9/13 2:10,2016/9/13 10:10,B208,
CZ3599,2016/9/13 2:10,2016/9/13 10:10,B07,
MF1483,2016/9/13 2:10,2016/9/13 10:10,B07,
MU3592,2016/9/13 2:10,2016/9/13 10:10,B07,
MF4028,2016/9/13 2:10,2016/9/13 10:10,B04,
AF9718,2016/9/13 2:10,2016/9/13 10:10,B04,
CZ6316,2016/9/13 2:10,2016/9/13 10:10,B04,
3U8793,2016/9/13 2:15,2016/9/13 10:15,B13,
HU7719,2016/9/13 2:15,2016/9/13 10:15,B233,
HU7297,2016/9/13 2:15,2016/9/13 10:15,B226,
AK113,2016/9/13 2:20,2016/9/13 10:20,A101,
CZ3437,2016/9/13 2:20,2016/9/13 10:20,B09,
3U3015,2016/9/13 2:20,2016/9/13 10:20,B09,
MU3570,2016/9/13 2:20,2016/9/13 10:20,B901,
MF1217,2016/9/13 2:20,2016/9/13 10:20,B901,
CZ3333,2016/9/13 2:20,2016/9/13 10:20,B901,
AF3414,2016/9/13 2:20,2016/9/13 10:20,B209,
KL4348,2016/9/13 2:20,2016/9/13 10:20,B209,
MF1186,2016/9/13 2:20,2016/9/13 10:20,B209,
MU3607,2016/9/13 2:20,2016/9/13 10:20,B209,
CZ3296,2016/9/13 2:20,2016/9/13 10:20,B209,
3U8738,2016/9/13 2:25,2016/9/13 10:25,B234,
CZ5984,2016/9/13 2:25,2016/9/13 10:25,B234,
MU3439,2016/9/13 2:25,2016/9/13 10:25,B213,
CZ3662,2016/9/13 2:25,2016/9/13 10:25,B213,
MF1538,2016/9/13 2:25,2016/9/13 10:25,B213,
MF1262,2016/9/13 2:25,2016/9/13 10:25,B211,
MU3305,2016/9/13 2:25,2016/9/13 10:25,B211,
CZ3380,2016/9/13 2:25,2016/9/13 10:25,B211,
SC1330,2016/9/13 2:30,2016/9/13 10:30,A129,
ZH1330,2016/9/13 2:30,2016/9/13 10:30,A129,
CA1330,2016/9/13 2:30,2016/9/13 10:30,A129,
CZ9628,2016/9/13 2:30,2016/9/13 10:30,B16,
MU5306,2016/9/13 2:30,2016/9/13 10:30,B16,
CZ3883,2016/9/13 2:35,2016/9/13 10:35,B214,
MF1741,2016/9/13 2:35,2016/9/13 10:35,B214,
MU4478,2016/9/13 2:35,2016/9/13 10:35,B214,
MU4409,2016/9/13 2:35,2016/9/13 10:35,B201,
MF1629,2016/9/13 2:35,2016/9/13 10:35,B201,
CZ3763,2016/9/13 2:35,2016/9/13 10:35,B201,
HU7008,2016/9/13 2:35,2016/9/13 10:35,B225,
TR2987,2016/9/13 2:40,2016/9/13 10:40,A110,
9C8836,2016/9/13 2:40,2016/9/13 10:40,A13,
CZ3301,2016/9/13 2:40,2016/9/13 10:40,B10,
MU3693,2016/9/13 2:40,2016/9/13 10:40,B10,
MF1191,2016/9/13 2:40,2016/9/13 10:40,B10,
ZH1720,2016/9/13 2:40,2016/9/13 10:40,A131,
CA1720,2016/9/13 2:40,2016/9/13 10:40,A131,
EU2236,2016/9/13 2:45,2016/9/13 10:45,B17,
CA3483,2016/9/13 2:45,2016/9/13 10:45,A126,
KY9105,2016/9/13 2:45,2016/9/13 10:45,A126,
ZH9105,2016/9/13 2:45,2016/9/13 10:45,A126,
AF3433,2016/9/13 2:45,2016/9/13 10:45,B205,
MF1235,2016/9/13 2:45,2016/9/13 10:45,B205,
MU3034,2016/9/13 2:45,2016/9/13 10:45,B205,
CZ3353,2016/9/13 2:45,2016/9/13 10:45,B205,
ZH9553,2016/9/13 2:50,2016/9/13 10:50,A133,
CA3449,2016/9/13 2:50,2016/9/13 10:50,A133,
KY9553,2016/9/13 2:50,2016/9/13 10:50,A133,
MU2870,2016/9/13 2:50,2016/9/13 10:50,B228,
CA3856,2016/9/13 2:50,2016/9/13 10:50,A16,
ZH9710,2016/9/13 2:50,2016/9/13 10:50,A16,
KY9710,2016/9/13 2:50,2016/9/13 10:50,A16,
MU5288,2016/9/13 2:55,2016/9/13 10:55,B14,
CZ9672,2016/9/13 2:55,2016/9/13 10:55,B14,
MF8374,2016/9/13 2:55,2016/9/13 10:55,B210,
ZH4320,2016/9/13 2:55,2016/9/13 10:55,A124,
CA4320,2016/9/13 2:55,2016/9/13 10:55,A124,
SC4320,2016/9/13 2:55,2016/9/13 10:55,A124,
MU3661,2016/9/13 3:00,2016/9/13 11:00,B01,
MF1417,2016/9/13 3:00,2016/9/13 11:00,B01,
CZ3537,2016/9/13 3:00,2016/9/13 11:00,B01,
CZ3061,2016/9/13 3:00,2016/9/13 11:00,A108,
SU221,2016/9/13 3:10,2016/9/13 11:10,A105,
CZ3535,2016/9/13 3:10,2016/9/13 11:10,B04,
MU3580,2016/9/13 3:10,2016/9/13 11:10,B04,
MF1415,2016/9/13 3:10,2016/9/13 11:10,B04,
CZ3960,2016/9/13 3:15,2016/9/13 11:15,B217,
MF1841,2016/9/13 3:15,2016/9/13 11:15,B217,
MU4502,2016/9/13 3:15,2016/9/13 11:15,B217,
MF3204,2016/9/13 3:15,2016/9/13 11:15,B235,
MU5732,2016/9/13 3:15,2016/9/13 11:15,B235,
CZ5996,2016/9/13 3:15,2016/9/13 11:15,B235,
HU7838,2016/9/13 3:15,2016/9/13 11:15,B229,
ZH9568,2016/9/13 3:15,2016/9/13 11:15,A125,
MU2425,2016/9/13 3:20,2016/9/13 11:20,B233,
MU2259,2016/9/13 3:20,2016/9/13 11:20,B233,
HU7261,2016/9/13 3:20,2016/9/13 11:20,B224,
CZ3517,2016/9/13 3:20,2016/9/13 11:20,B218,
MU3623,2016/9/13 3:20,2016/9/13 11:20,B218,
MF1397,2016/9/13 3:20,2016/9/13 11:20,B218,
KL4331,2016/9/13 3:20,2016/9/13 11:20,B218,
CZ6059,2016/9/13 3:25,2016/9/13 11:25,A115,
CZ659,2016/9/13 3:25,2016/9/13 11:25,"A10,B203",
CZ9615,2016/9/13 3:25,2016/9/13 11:25,B15,
MU5252,2016/9/13 3:25,2016/9/13 11:25,B15,
MU3627,2016/9/13 3:25,2016/9/13 11:25,B215,
CZ3799,2016/9/13 3:25,2016/9/13 11:25,B215,
MF1659,2016/9/13 3:25,2016/9/13 11:25,B215,
CI8522,2016/9/13 3:30,2016/9/13 11:30,A116,
CZ3097,2016/9/13 3:30,2016/9/13 11:30,A116,
CA4306,2016/9/13 3:30,2016/9/13 11:30,A132,
ZH4306,2016/9/13 3:30,2016/9/13 11:30,A132,
FM9306,2016/9/13 3:30,2016/9/13 11:30,B232,
MU9306,2016/9/13 3:30,2016/9/13 11:30,B232,
KY9671,2016/9/13 3:35,2016/9/13 11:35,A14,
CA3407,2016/9/13 3:35,2016/9/13 11:35,A14,
ZH9671,2016/9/13 3:35,2016/9/13 11:35,A14,
CZ8671,2016/9/13 3:35,2016/9/13 11:35,B07,
CZ3245,2016/9/13 3:40,2016/9/13 11:40,B202,
B7520,2016/9/13 3:40,2016/9/13 11:40,A102,
CZ6746,2016/9/13 3:45,2016/9/13 11:45,B222,
MU3638,2016/9/13 3:45,2016/9/13 11:45,B222,
MF4382,2016/9/13 3:45,2016/9/13 11:45,B222,
MF1211,2016/9/13 3:45,2016/9/13 11:45,B909,
MU4490,2016/9/13 3:45,2016/9/13 11:45,B909,
Y87141,2016/9/13 3:45,2016/9/13 11:45,B16,
CZ3327,2016/9/13 3:45,2016/9/13 11:45,B909,
HU7141,2016/9/13 3:45,2016/9/13 11:45,B16,
CZ3415,2016/9/13 3:50,2016/9/13 11:50,B02,
MF1295,2016/9/13 3:50,2016/9/13 11:50,B02,
MU3548,2016/9/13 3:50,2016/9/13 11:50,B02,
CZ8124,2016/9/13 3:50,2016/9/13 11:50,B213,
OQ2324,2016/9/13 3:50,2016/9/13 11:50,B213,
MU3478,2016/9/13 3:50,2016/9/13 11:50,B212,
MF1727,2016/9/13 3:50,2016/9/13 11:50,B212,
CZ3869,2016/9/13 3:50,2016/9/13 11:50,B212,
MF1075,2016/9/13 3:50,2016/9/13 11:50,B219,
CZ3179,2016/9/13 3:50,2016/9/13 11:50,B219,
MU3506,2016/9/13 3:50,2016/9/13 11:50,B219,
HU7380,2016/9/13 3:55,2016/9/13 11:55,B227,
MU5182,2016/9/13 3:55,2016/9/13 11:55,B231,
ZH1318,2016/9/13 3:55,2016/9/13 11:55,A15,
SC1318,2016/9/13 3:55,2016/9/13 11:55,A15,
CA1318,2016/9/13 3:55,2016/9/13 11:55,A15,
CZ3103,2016/9/13 4:00,2016/9/13 12:00,B220,
MU3115,2016/9/13 4:00,2016/9/13 12:00,B220,
MF1005,2016/9/13 4:00,2016/9/13 12:00,B220,
DL7818,2016/9/13 4:00,2016/9/13 12:00,B220,
CZ3933,2016/9/13 4:00,2016/9/13 12:00,B01,
CA1170,2016/9/13 4:00,2016/9/13 12:00,A127,
SC1170,2016/9/13 4:00,2016/9/13 12:00,A127,
CZ3235,2016/9/13 4:00,2016/9/13 12:00,B204,
CZ3211,2016/9/13 4:05,2016/9/13 12:05,B223,
MU4443,2016/9/13 4:05,2016/9/13 12:05,B223,
MF1105,2016/9/13 4:05,2016/9/13 12:05,B223,
MU5776,2016/9/13 4:05,2016/9/13 12:05,B225,
MF3232,2016/9/13 4:05,2016/9/13 12:05,B225,
MU5959,2016/9/13 4:05,2016/9/13 12:05,B225,
CZ9653,2016/9/13 4:05,2016/9/13 12:05,B225,
ZH9661,2016/9/13 4:10,2016/9/13 12:10,A130,
KY9661,2016/9/13 4:10,2016/9/13 12:10,A130,
CA3481,2016/9/13 4:10,2016/9/13 12:10,A130,
MU5258,2016/9/13 4:10,2016/9/13 12:10,B234,
CZ9637,2016/9/13 4:10,2016/9/13 12:10,B234,
CA4898,2016/9/13 4:10,2016/9/13 12:10,A13,
SC4898,2016/9/13 4:10,2016/9/13 12:10,A13,
NS3204,2016/9/13 4:15,2016/9/13 12:15,B211,
MF7032,2016/9/13 4:15,2016/9/13 12:15,B211,
MU3332,2016/9/13 4:15,2016/9/13 12:15,B08,
3U3017,2016/9/13 4:15,2016/9/13 12:15,B08,
MF1323,2016/9/13 4:15,2016/9/13 12:15,B08,
CZ3443,2016/9/13 4:15,2016/9/13 12:15,B08,
CZ3873,2016/9/13 4:20,2016/9/13 12:20,B04,
MF1731,2016/9/13 4:20,2016/9/13 12:20,B04,
MU3496,2016/9/13 4:20,2016/9/13 12:20,B04,
OZ370,2016/9/13 4:20,2016/9/13 12:20,A104,
CZ3741,2016/9/13 4:20,2016/9/13 12:20,B09,
QF3631,2016/9/13 4:20,2016/9/13 12:20,B09,
MU4457,2016/9/13 4:20,2016/9/13 12:20,B09,
MF1609,2016/9/13 4:20,2016/9/13 12:20,B09,
MU3546,2016/9/13 4:25,2016/9/13 12:25,B10,
MF1367,2016/9/13 4:25,2016/9/13 12:25,B10,
CZ3487,2016/9/13 4:25,2016/9/13 12:25,B10,
QF3635,2016/9/13 4:25,2016/9/13 12:25,B10,
CZ5236,2016/9/13 4:25,2016/9/13 12:25,B209,
MF8330,2016/9/13 4:25,2016/9/13 12:25,B209,
CA1352,2016/9/13 4:30,2016/9/13 12:30,A126,
ZH1352,2016/9/13 4:30,2016/9/13 12:30,A126,
SC1352,2016/9/13 4:30,2016/9/13 12:30,A126,
MU9310,2016/9/13 4:30,2016/9/13 12:30,B17,
FM9310,2016/9/13 4:30,2016/9/13 12:30,B17,
CZ3195,2016/9/13 4:35,2016/9/13 12:35,B215,
MU9308,2016/9/13 4:35,2016/9/13 12:35,B235,
FM9308,2016/9/13 4:35,2016/9/13 12:35,B235,
ZH1392,2016/9/13 4:35,2016/9/13 12:35,A132,
CA1392,2016/9/13 4:35,2016/9/13 12:35,A132,
CZ373,2016/9/13 4:35,2016/9/13 12:35,A01,
VN3503,2016/9/13 4:35,2016/9/13 12:35,A01,
MF9003,2016/9/13 4:35,2016/9/13 12:35,A01,
CZ4501,2016/9/13 4:40,2016/9/13 12:40,A110,
KE866,2016/9/13 4:40,2016/9/13 12:40,A110,
MF9011,2016/9/13 4:40,2016/9/13 12:40,A118,
CZ3081,2016/9/13 4:40,2016/9/13 12:40,A118,
CA4356,2016/9/13 4:45,2016/9/13 12:45,A14,
ZH4356,2016/9/13 4:45,2016/9/13 12:45,A14,
CZ3221,2016/9/13 4:45,2016/9/13 12:45,B902,
MF1115,2016/9/13 4:45,2016/9/13 12:45,B902,
MF9051,2016/9/13 4:45,2016/9/13 12:45,A119,
CZ3039,2016/9/13 4:45,2016/9/13 12:45,A119,
MU3615,2016/9/13 4:45,2016/9/13 12:45,B902,
CZ6790,2016/9/13 4:45,2016/9/13 12:45,B210,
MU3460,2016/9/13 4:45,2016/9/13 12:45,B210,
MF4419,2016/9/13 4:45,2016/9/13 12:45,B210,
CZ6958,2016/9/13 4:50,2016/9/13 12:50,B03,
MU4414,2016/9/13 4:50,2016/9/13 12:50,B03,
MF4580,2016/9/13 4:50,2016/9/13 12:50,B03,
CZ3821,2016/9/13 4:50,2016/9/13 12:50,B904,
MU3586,2016/9/13 4:50,2016/9/13 12:50,B904,
MF1681,2016/9/13 4:50,2016/9/13 12:50,B904,
CA4712,2016/9/13 4:50,2016/9/13 12:50,A124,
SC4712,2016/9/13 4:50,2016/9/13 12:50,A124,
CZ3511,2016/9/13 4:55,2016/9/13 12:55,B218,
MF1391,2016/9/13 4:55,2016/9/13 12:55,B218,
MU3492,2016/9/13 4:55,2016/9/13 12:55,B218,
CZ6322,2016/9/13 4:55,2016/9/13 12:55,B208,
KL4438,2016/9/13 4:55,2016/9/13 12:55,B208,
MU3365,2016/9/13 4:55,2016/9/13 12:55,B208,
MF9045,2016/9/13 4:55,2016/9/13 12:55,A05,
CZ3047,2016/9/13 4:55,2016/9/13 12:55,A05,
HU7806,2016/9/13 5:00,2016/9/13 13:00,B229,
ZH9639,2016/9/13 5:00,2016/9/13 13:00,A17,
KY9639,2016/9/13 5:00,2016/9/13 13:00,A17,
CA3369,2016/9/13 5:00,2016/9/13 13:00,A17,
CZ324,2016/9/13 5:00,2016/9/13 13:00,"A114,B07",
MF1405,2016/9/13 5:00,2016/9/13 13:00,B205,
MU3665,2016/9/13 5:00,2016/9/13 13:00,B205,
CZ3525,2016/9/13 5:00,2016/9/13 13:00,B205,
CA3395,2016/9/13 5:05,2016/9/13 13:05,A18,
ZH9575,2016/9/13 5:05,2016/9/13 13:05,A18,
KY9575,2016/9/13 5:05,2016/9/13 13:05,A18,
HU7243,2016/9/13 5:05,2016/9/13 13:05,B224,
MU5322,2016/9/13 5:10,2016/9/13 13:10,B232,
MF8386,2016/9/13 5:15,2016/9/13 13:15,B219,
CZ5286,2016/9/13 5:15,2016/9/13 13:15,B219,
MF1581,2016/9/13 5:15,2016/9/13 13:15,B906,
MU3510,2016/9/13 5:15,2016/9/13 13:15,B906,
CZ3711,2016/9/13 5:15,2016/9/13 13:15,B906,
3U8422,2016/9/13 5:15,2016/9/13 13:15,B233,
ZH9691,2016/9/13 5:15,2016/9/13 13:15,A133,
CZ3168,2016/9/13 5:20,2016/9/13 13:20,B01,
KL4329,2016/9/13 5:20,2016/9/13 13:20,"A115,B02",
CZ352,2016/9/13 5:20,2016/9/13 13:20,"A115,B02",
CA3682,2016/9/13 5:20,2016/9/13 13:20,A16,
ZH9633,2016/9/13 5:20,2016/9/13 13:20,A16,
KY9633,2016/9/13 5:20,2016/9/13 13:20,A16,
CZ394,2016/9/13 5:20,2016/9/13 13:20,"A01,B08",
CZ6342,2016/9/13 5:25,2016/9/13 13:25,B214,
MF4052,2016/9/13 5:25,2016/9/13 13:25,B214,
MU3283,2016/9/13 5:25,2016/9/13 13:25,B214,
VA5656,2016/9/13 5:25,2016/9/13 13:25,A116,
SQ851,2016/9/13 5:25,2016/9/13 13:25,A116,
MU2302,2016/9/13 5:25,2016/9/13 13:25,B228,
CZ9597,2016/9/13 5:25,2016/9/13 13:25,B228,
K6659,2016/9/13 5:25,2016/9/13 13:25,A101,
OZ306,2016/9/13 5:30,2016/9/13 13:30,A120,
ZH4308,2016/9/13 5:30,2016/9/13 13:30,A15,
CA4308,2016/9/13 5:30,2016/9/13 13:30,A15,
FM9166,2016/9/13 5:30,2016/9/13 13:30,B226,
ZH1322,2016/9/13 5:30,2016/9/13 13:30,A131,
CA1322,2016/9/13 5:30,2016/9/13 13:30,A131,
CZ3894,2016/9/13 5:35,2016/9/13 13:35,B212,
MU3523,2016/9/13 5:35,2016/9/13 13:35,B212,
MF1752,2016/9/13 5:35,2016/9/13 13:35,B212,
AF3417,2016/9/13 5:35,2016/9/13 13:35,B212,
CZ3637,2016/9/13 5:35,2016/9/13 13:35,B211,
MU3426,2016/9/13 5:35,2016/9/13 13:35,B211,
MF1519,2016/9/13 5:35,2016/9/13 13:35,B211,
MF9014,2016/9/13 5:35,2016/9/13 13:35,"A122,B03",
CZ362,2016/9/13 5:35,2016/9/13 13:35,"A122,B03",
ZH9653,2016/9/13 5:40,2016/9/13 13:40,A125,
JD5131,2016/9/13 5:45,2016/9/13 13:45,B231,
MU3574,2016/9/13 5:45,2016/9/13 13:45,B09,
CZ3625,2016/9/13 5:45,2016/9/13 13:45,B09,
MF1509,2016/9/13 5:45,2016/9/13 13:45,B09,
CZ3795,2016/9/13 5:50,2016/9/13 13:50,B220,
MU4480,2016/9/13 5:50,2016/9/13 13:50,B220,
MF1655,2016/9/13 5:50,2016/9/13 13:50,B220,
CZ6049,2016/9/13 5:50,2016/9/13 13:50,A02,
MU9358,2016/9/13 5:50,2016/9/13 13:50,B234,
FM9358,2016/9/13 5:50,2016/9/13 13:50,B234,
CZ6732,2016/9/13 5:55,2016/9/13 13:55,B903,
MU3648,2016/9/13 5:55,2016/9/13 13:55,B903,
MF4372,2016/9/13 5:55,2016/9/13 13:55,B903,
CA1382,2016/9/13 5:55,2016/9/13 13:55,A130,
SC1382,2016/9/13 5:55,2016/9/13 13:55,A130,
CZ319,2016/9/13 5:55,2016/9/13 13:55,A109,
QF336,2016/9/13 5:55,2016/9/13 13:55,A109,
KQ5212,2016/9/13 5:55,2016/9/13 13:55,A109,
KL4435,2016/9/13 5:55,2016/9/13 13:55,A109,
MF1305,2016/9/13 5:55,2016/9/13 13:55,B202,
MU4522,2016/9/13 5:55,2016/9/13 13:55,B202,
3U3021,2016/9/13 5:55,2016/9/13 13:55,B202,
CZ3425,2016/9/13 5:55,2016/9/13 13:55,B202,
CZ329,2016/9/13 6:00,2016/9/13 14:00,A117,
CZ3109,2016/9/13 6:00,2016/9/13 14:00,B221,
MU3109,2016/9/13 6:00,2016/9/13 14:00,B221,
MF1011,2016/9/13 6:00,2016/9/13 14:00,B221,
KY9665,2016/9/13 6:00,2016/9/13 14:00,A13,
CA3423,2016/9/13 6:00,2016/9/13 14:00,A13,
ZH9665,2016/9/13 6:00,2016/9/13 14:00,A13,
CZ379,2016/9/13 6:00,2016/9/13 14:00,"A10,B07",
ZH9169,2016/9/13 6:05,2016/9/13 14:05,A126,
KY9169,2016/9/13 6:05,2016/9/13 14:05,A126,
CA3445,2016/9/13 6:05,2016/9/13 14:05,A126,
CZ397,2016/9/13 6:05,2016/9/13 14:05,A05,
CZ9612,2016/9/13 6:05,2016/9/13 14:05,B235,
MU2491,2016/9/13 6:05,2016/9/13 14:05,B235,
MU3796,2016/9/13 6:10,2016/9/13 14:10,B227,
KN5818,2016/9/13 6:10,2016/9/13 14:10,B227,
MU2673,2016/9/13 6:10,2016/9/13 14:10,B16,
ZH9425,2016/9/13 6:10,2016/9/13 14:10,A127,
KY9425,2016/9/13 6:10,2016/9/13 14:10,A127,
CA3425,2016/9/13 6:10,2016/9/13 14:10,A127,
CZ655,2016/9/13 6:15,2016/9/13 14:15,A106,
8M712,2016/9/13 6:15,2016/9/13 14:15,A118,
NH924,2016/9/13 6:15,2016/9/13 14:15,A110,
ZH3201,2016/9/13 6:15,2016/9/13 14:15,A110,
CA6699,2016/9/13 6:15,2016/9/13 14:15,A110,
CZ3085,2016/9/13 6:15,2016/9/13 14:15,A102,
CZ3199,2016/9/13 6:20,2016/9/13 14:20,B01,
MU3683,2016/9/13 6:20,2016/9/13 14:20,B01,
MF1095,2016/9/13 6:20,2016/9/13 14:20,B01,
CZ6276,2016/9/13 6:20,2016/9/13 14:20,B223,
CZ3705,2016/9/13 6:20,2016/9/13 14:20,B03,
MU3400,2016/9/13 6:20,2016/9/13 14:20,B03,
MF1575,2016/9/13 6:20,2016/9/13 14:20,B03,
MF8334,2016/9/13 6:25,2016/9/13 14:25,B215,
CZ5240,2016/9/13 6:25,2016/9/13 14:25,B215,
CZ3217,2016/9/13 6:25,2016/9/13 14:25,B209,
MU4439,2016/9/13 6:25,2016/9/13 14:25,B209,
MF1111,2016/9/13 6:25,2016/9/13 14:25,B209,
CZ3527,2016/9/13 6:25,2016/9/13 14:25,B222,
MU4411,2016/9/13 6:25,2016/9/13 14:25,B222,
MF1407,2016/9/13 6:25,2016/9/13 14:25,B222,
CZ9616,2016/9/13 6:30,2016/9/13 14:30,B15,
MU5310,2016/9/13 6:30,2016/9/13 14:30,B15,
CZ335,2016/9/13 6:30,2016/9/13 14:30,A103,
KL4325,2016/9/13 6:30,2016/9/13 14:30,A103,
JL088,2016/9/13 6:30,2016/9/13 14:30,A108,
CZ4852,2016/9/13 6:30,2016/9/13 14:30,A108,
MU8745,2016/9/13 6:30,2016/9/13 14:30,A108,
MU5736,2016/9/13 6:30,2016/9/13 14:30,B225,
CZ9725,2016/9/13 6:30,2016/9/13 14:30,B225,
CZ699,2016/9/13 6:35,2016/9/13 14:35,A01,
MH377,2016/9/13 6:40,2016/9/13 14:40,A116,
GJ8700,2016/9/13 6:40,2016/9/13 14:40,A132,
HU7360,2016/9/13 6:45,2016/9/13 14:45,B14,
CZ3775,2016/9/13 6:45,2016/9/13 14:45,B208,
MU3621,2016/9/13 6:45,2016/9/13 14:45,B208,
MF1641,2016/9/13 6:45,2016/9/13 14:45,B208,
ZH9487,2016/9/13 6:50,2016/9/13 14:50,A124,
SC9487,2016/9/13 6:50,2016/9/13 14:50,A124,
KY9487,2016/9/13 6:50,2016/9/13 14:50,A124,
CA3518,2016/9/13 6:50,2016/9/13 14:50,A124,
MU3412,2016/9/13 6:50,2016/9/13 14:50,B905,
QF3623,2016/9/13 6:50,2016/9/13 14:50,B905,
CZ3877,2016/9/13 6:50,2016/9/13 14:50,B905,
MF1735,2016/9/13 6:50,2016/9/13 14:50,B905,
HU7069,2016/9/13 6:55,2016/9/13 14:55,B233,
CZ3501,2016/9/13 6:55,2016/9/13 14:55,B219,
MU3494,2016/9/13 6:55,2016/9/13 14:55,B219,
MF1381,2016/9/13 6:55,2016/9/13 14:55,B219,
CZ3571,2016/9/13 7:00,2016/9/13 15:00,B204,
MU3657,2016/9/13 7:00,2016/9/13 15:00,B204,
MF1455,2016/9/13 7:00,2016/9/13 15:00,B204,
KL4609,2016/9/13 7:00,2016/9/13 15:00,B204,
CZ3999,2016/9/13 7:00,2016/9/13 15:00,A129,
MU3097,2016/9/13 7:00,2016/9/13 15:00,A129,
MF1847,2016/9/13 7:00,2016/9/13 15:00,A129,
CZ8118,2016/9/13 7:00,2016/9/13 15:00,B04,
OQ2318,2016/9/13 7:00,2016/9/13 15:00,B04,
MU535U,2016/9/13 7:00,2016/9/13 15:00,B13,
CZ3035,2016/9/13 7:00,2016/9/13 15:00,A115,
HU7733,2016/9/13 7:05,2016/9/13 15:05,B232,
CZ3383,2016/9/13 7:05,2016/9/13 15:05,B906,
MF1265,2016/9/13 7:05,2016/9/13 15:05,B906,
MU3609,2016/9/13 7:05,2016/9/13 15:05,B205,
CZ3294,2016/9/13 7:05,2016/9/13 15:05,B205,
MF1184,2016/9/13 7:05,2016/9/13 15:05,B205,
MU3613,2016/9/13 7:05,2016/9/13 15:05,B906,
CZ8693,2016/9/13 7:05,2016/9/13 15:05,A119,
CZ3699,2016/9/13 7:10,2016/9/13 15:10,B210,
MU3588,2016/9/13 7:10,2016/9/13 15:10,B210,
MF1569,2016/9/13 7:10,2016/9/13 15:10,B210,
VN503,2016/9/13 7:15,2016/9/13 15:15,A05,
MF1209,2016/9/13 7:15,2016/9/13 15:15,B908,
CZ3325,2016/9/13 7:15,2016/9/13 15:15,B908,
MU4492,2016/9/13 7:15,2016/9/13 15:15,B908,
MU3798,2016/9/13 7:20,2016/9/13 15:20,B234,
KN5820,2016/9/13 7:20,2016/9/13 15:20,B234,
GS7526,2016/9/13 7:25,2016/9/13 15:25,B229,
CA4318,2016/9/13 7:25,2016/9/13 15:25,A131,
ZH4318,2016/9/13 7:25,2016/9/13 15:25,A131,
SC4318,2016/9/13 7:25,2016/9/13 15:25,A131,
CA1316,2016/9/13 7:30,2016/9/13 15:30,A13,
ZH1316,2016/9/13 7:30,2016/9/13 15:30,A13,
MU5312,2016/9/13 7:30,2016/9/13 15:30,B228,
CZ9621,2016/9/13 7:30,2016/9/13 15:30,B228,
CZ340,2016/9/13 7:30,2016/9/13 15:30,"A121,B01",
